Customer_ID,Age,Gender,Education,Occupation,Annual_Income,Avg_Monthly_Balance,Credit_Limit,Utilization_Ratio,Loan_Amount,EMI_to_Income,Mobile_App_Usage_Days,Internet_Banking_Frequency,Savings_Account,Credit_Card,Home_Loan,Personal_Loan,Insurance,Mutual_Fund,FD,Cross_Sell_Accepted
6274,44,Female,Graduate,Professional,679442,131875,499446,0.61,90662,0.28,13,13,1,0,0,0,1,1,0,1
6275,31,Male,Graduate,Business,413214,324099,787619,0.17,1447939,0.58,18,13,0,0,1,0,1,1,1,1
6276,46,Male,Graduate,Salaried,626735,256648,577016,0.1,1811997,0.16,28,51,1,1,1,0,0,0,0,0
6277,54,Male,Undergraduate,Salaried,1355062,120024,395655,0.3,2687653,0.57,11,54,1,1,0,1,1,1,0,1
6278,48,Female,Post-Graduate,Professional,2349255,440524,532979,0.89,186674,0.55,14,30,1,0,1,0,1,1,1,1
6279,23,Male,Undergraduate,Salaried,1545037,214698,596455,0.53,1778125,0.09,12,18,1,1,1,0,0,0,0,0
6280,31,Male,Post-Graduate,Business,2301508,274313,741289,0.57,2342238,0.34,4,40,1,1,0,0,0,0,1,0
6281,58,Male,Undergraduate,Self-Employed,328800,382208,780396,0.6,2633844,0.34,7,33,1,1,1,0,1,1,0,1
6282,34,Male,Post-Graduate,Business,1177586,282567,647999,0.35,1651250,0.08,13,17,1,1,0,0,1,1,0,0
6283,46,Female,Undergraduate,Business,992580,183875,742757,0.21,2661323,0.07,19,56,1,0,1,0,1,0,0,0
6284,41,Male,Post-Graduate,Self-Employed,948610,259411,438362,0.91,416782,0.05,11,41,1,1,1,0,1,0,0,0
6285,59,Male,Undergraduate,Business,1011614,103988,767608,0.73,2105467,0.34,28,10,1,0,1,1,1,1,0,1
6286,50,Male,Graduate,Professional,2671165,280161,228608,0.51,2318163,0.31,7,41,1,0,0,0,0,1,0,0
6287,28,Male,Undergraduate,Professional,1221680,446894,388570,0.39,2306203,0.57,27,44,1,0,1,0,0,0,0,0
6288,40,Female,Graduate,Salaried,2957894,460608,126851,0.48,2694351,0.24,25,24,1,1,0,0,1,0,1,1
6289,52,Male,Graduate,Salaried,1833808,42948,130962,0.08,1544657,0.41,15,42,1,1,1,0,0,1,1,1
6290,42,Male,Post-Graduate,Business,1736313,101529,432282,0.27,2470641,0.05,19,29,1,1,0,0,0,1,1,1
6291,27,Female,Graduate,Professional,2363116,373912,654574,0.28,2650883,0.41,20,8,1,0,0,0,1,1,0,0
6292,29,Male,Graduate,Professional,1243957,349291,306005,0.45,1717524,0.55,17,36,1,1,0,1,1,0,0,1
6293,21,Male,Post-Graduate,Self-Employed,745402,42219,431776,0.26,69466,0.25,23,56,1,1,0,0,1,0,1,0
6294,49,Male,Undergraduate,Salaried,1166722,171932,76085,0.22,2462699,0.22,1,14,1,0,0,0,0,0,1,0
6295,28,Female,Undergraduate,Professional,2868971,387361,350230,0.74,1899245,0.39,29,29,1,1,0,0,0,1,0,0
6296,24,Male,Graduate,Business,971969,261531,637781,0.85,676233,0.23,12,7,1,1,1,0,1,0,1,0
6297,55,Female,Undergraduate,Professional,2517188,162135,622536,0.11,2452180,0.27,19,25,1,0,1,0,1,0,0,0
6298,23,Female,Graduate,Salaried,1862946,450790,76156,0.24,1664777,0.2,25,42,1,1,0,0,1,1,0,1
6299,60,Female,Undergraduate,Business,2875467,351745,266425,0.75,1592921,0.24,28,30,0,1,1,0,1,1,1,0
6300,27,Female,Undergraduate,Salaried,851356,427540,775529,0.78,925839,0.42,5,56,0,1,0,1,1,1,0,0
6301,47,Female,Undergraduate,Professional,1278950,207894,709236,0.5,2629797,0.56,10,28,1,0,0,0,0,0,0,0
6302,21,Female,Graduate,Professional,2073695,110494,252516,0.68,1379394,0.37,26,10,1,1,1,0,1,1,0,1
6303,47,Female,Post-Graduate,Professional,1438016,182738,236354,0.12,375406,0.06,11,47,1,1,0,0,1,1,0,0
6304,36,Male,Undergraduate,Salaried,2565058,119713,384107,0.81,772549,0.2,16,47,1,1,0,0,1,0,0,0
6305,58,Male,Undergraduate,Business,1183372,297013,488993,0.8,2875416,0.57,18,34,1,1,0,0,1,1,1,1
6306,27,Female,Undergraduate,Professional,2680703,257321,98119,0.67,1806168,0.55,9,56,1,1,1,1,0,1,0,0
6307,64,Female,Graduate,Professional,1828021,343308,510575,0.87,149813,0.11,22,16,1,1,0,0,1,0,1,0
6308,43,Female,Post-Graduate,Professional,1709270,39093,412236,0.09,28683,0.55,9,56,1,0,0,0,1,0,0,0
6309,61,Female,Graduate,Self-Employed,2746953,449866,428784,0.26,897257,0.58,28,10,1,1,0,0,1,0,0,0
6310,31,Female,Undergraduate,Self-Employed,2906674,389443,196713,0.38,1258388,0.23,27,29,1,1,0,1,0,1,0,0
6311,62,Female,Graduate,Business,326403,262320,650720,0.19,2268292,0.44,14,58,1,1,1,1,1,0,0,1
6312,53,Male,Undergraduate,Salaried,1622357,469412,501511,0.78,2024014,0.36,20,57,1,0,1,0,0,1,0,0
6313,56,Male,Undergraduate,Professional,1510058,451232,128451,0.73,1049874,0.24,6,15,1,1,0,0,0,1,0,1
6314,57,Female,Graduate,Professional,1408684,160634,659628,0.75,2135751,0.13,12,28,0,1,0,0,0,1,1,1
6315,61,Female,Undergraduate,Salaried,1579323,78925,331555,0.31,2634340,0.25,23,51,1,1,0,0,1,0,0,0
6316,37,Female,Undergraduate,Salaried,700944,249674,285249,0.74,1043907,0.56,11,56,1,1,0,1,1,0,0,1
6317,55,Male,Post-Graduate,Business,2597998,111367,315732,0.16,2164951,0.5,22,24,1,0,0,0,1,0,0,0
6318,25,Female,Graduate,Salaried,2198602,65553,720069,0.15,2429586,0.23,4,42,1,0,1,0,1,0,0,0
6319,52,Male,Graduate,Professional,2677760,67279,528981,0.58,691991,0.35,24,20,1,1,1,0,0,0,1,0
6320,23,Male,Undergraduate,Business,2165846,45608,399801,0.09,1318120,0.27,6,47,1,1,0,0,1,1,0,0
6321,55,Male,Undergraduate,Self-Employed,830207,70840,272331,0.89,1900012,0.31,18,53,1,0,0,1,0,1,1,0
6322,34,Female,Graduate,Business,1094229,20770,782605,0.35,1601684,0.47,29,29,1,0,0,0,0,1,0,0
6323,51,Female,Graduate,Business,2580111,65461,307010,0.48,1857872,0.35,28,2,1,0,1,1,0,0,0,1
6324,51,Male,Graduate,Business,388003,298771,444633,0.78,2133447,0.15,6,46,1,1,0,0,0,0,0,0
6325,37,Male,Undergraduate,Salaried,1699992,278290,332437,0.41,660958,0.2,1,32,1,0,1,0,0,1,1,0
6326,44,Male,Post-Graduate,Professional,2209585,360625,618937,0.44,694778,0.36,25,47,1,0,1,0,0,1,0,1
6327,43,Male,Post-Graduate,Salaried,687804,331897,347684,0.36,208146,0.43,10,54,1,0,1,0,1,0,0,0
6328,38,Female,Undergraduate,Professional,2332769,362624,760787,0.37,1084362,0.33,12,42,1,1,1,0,1,0,1,0
6329,34,Male,Undergraduate,Salaried,2631468,324223,765532,0.47,2368692,0.39,7,30,1,0,0,1,0,0,0,0
6330,35,Female,Undergraduate,Business,2998997,389225,535497,0.9,2128877,0.48,24,9,1,1,1,0,1,0,0,1
6331,35,Male,Graduate,Professional,1987954,68074,164383,0.89,129457,0.35,28,19,1,1,0,0,1,1,1,1
6332,26,Female,Undergraduate,Salaried,974719,354960,594530,0.54,2453284,0.59,11,6,0,1,1,1,1,1,0,0
6333,47,Male,Graduate,Business,391714,465723,768789,0.46,153371,0.18,20,8,1,1,1,1,1,0,0,0
6334,35,Female,Post-Graduate,Self-Employed,1885778,164323,166313,0.78,1883606,0.56,24,34,1,1,0,0,0,1,1,1
6335,56,Female,Undergraduate,Salaried,962896,104771,511501,0.66,567499,0.19,28,58,1,0,1,0,1,0,0,0
6336,28,Female,Undergraduate,Salaried,1010431,435112,147544,0.84,1462735,0.34,1,1,1,1,0,1,1,1,0,1
6337,35,Male,Graduate,Self-Employed,945736,180185,789885,0.71,2802637,0.3,27,13,1,0,0,1,1,0,1,0
6338,23,Female,Graduate,Salaried,333748,194783,150151,0.91,1822868,0.26,16,6,1,0,0,0,1,0,1,1
6339,33,Male,Graduate,Self-Employed,2181140,285466,162457,0.85,1041684,0.58,4,35,1,1,0,1,1,1,1,0
6340,61,Female,Post-Graduate,Professional,1424598,17747,565111,0.82,53160,0.2,6,29,1,1,1,0,1,1,0,1
6341,54,Female,Post-Graduate,Self-Employed,695600,266632,583058,0.4,1096919,0.42,10,2,1,0,0,0,0,1,0,0
6342,44,Male,Undergraduate,Business,2766590,389212,444352,0.4,2498560,0.49,7,59,1,1,1,0,1,1,0,0
6343,60,Female,Undergraduate,Self-Employed,1775926,369892,585890,0.72,1760973,0.16,12,10,1,1,1,0,1,1,0,1
6344,52,Female,Graduate,Professional,925530,124702,675725,0.13,1346003,0.59,19,31,1,0,0,0,1,0,1,0
6345,52,Male,Post-Graduate,Self-Employed,776398,250696,584754,0.34,72283,0.35,10,8,1,1,1,0,0,1,1,0
6346,50,Female,Undergraduate,Self-Employed,2257355,68697,453629,0.89,2357713,0.55,26,41,1,1,0,0,0,0,0,0
6347,33,Female,Graduate,Professional,2457744,45903,227147,0.46,1501786,0.42,2,39,1,1,0,1,1,1,0,0
6348,21,Female,Graduate,Salaried,1029391,208885,444373,0.29,497733,0.41,9,57,1,1,1,0,1,1,1,0
6349,54,Female,Post-Graduate,Salaried,1882749,444186,712812,0.48,2377620,0.24,1,28,1,0,0,1,0,0,1,1
6350,35,Male,Post-Graduate,Business,711916,208264,520802,0.31,1710946,0.47,10,31,1,0,0,1,1,0,1,0
6351,64,Female,Undergraduate,Business,708234,314351,338369,0.74,1811452,0.07,1,13,0,0,1,0,0,0,0,0
6352,34,Female,Undergraduate,Self-Employed,1477582,384496,90043,0.82,876635,0.36,26,7,0,1,0,0,0,0,1,1
6353,49,Female,Graduate,Salaried,1312111,60812,457694,0.75,315985,0.07,2,51,1,0,0,0,1,0,1,1
6354,54,Female,Graduate,Salaried,1012421,435619,137333,0.18,1481075,0.22,5,1,1,0,1,1,0,0,0,1
6355,38,Female,Graduate,Self-Employed,350073,44531,480356,0.35,2005884,0.1,17,45,0,1,0,0,0,0,1,0
6356,27,Female,Undergraduate,Professional,634794,264493,710971,0.24,20275,0.55,13,49,1,0,0,0,0,1,1,1
6357,49,Female,Post-Graduate,Salaried,392290,467225,788866,0.09,2459746,0.4,6,44,1,0,0,0,1,1,0,0
6358,51,Female,Undergraduate,Business,762561,156485,568054,0.72,2412541,0.42,24,53,1,0,1,0,0,0,0,1
6359,45,Male,Post-Graduate,Self-Employed,1788096,181705,211238,0.44,1731069,0.52,10,57,1,1,0,0,1,0,0,0
6360,58,Male,Undergraduate,Professional,2373115,261598,199779,0.3,812884,0.45,2,26,1,1,0,0,0,1,1,0
6361,34,Male,Undergraduate,Business,2649180,213518,705593,0.33,1576527,0.12,5,46,1,1,0,1,0,1,0,0
6362,28,Male,Post-Graduate,Salaried,2090885,70032,239681,0.17,585527,0.39,19,16,0,0,0,0,1,1,1,0
6363,47,Female,Undergraduate,Professional,1474955,438601,278609,0.79,136153,0.59,2,12,1,1,0,0,1,0,1,0
6364,22,Female,Undergraduate,Business,2906516,111058,115567,0.18,81766,0.17,22,54,1,0,0,1,1,0,1,0
6365,37,Male,Graduate,Self-Employed,2074159,363184,471230,0.35,2186746,0.39,1,16,1,1,0,1,0,1,1,1
6366,57,Male,Post-Graduate,Professional,1583309,83637,665771,0.06,1748310,0.36,28,34,1,1,1,1,0,0,0,0
6367,34,Male,Post-Graduate,Professional,714339,322722,583239,0.44,1737665,0.27,8,54,1,0,0,0,1,1,0,1
6368,45,Female,Graduate,Self-Employed,2222166,214675,285270,0.37,233717,0.58,15,27,1,0,0,0,0,0,1,1
6369,50,Female,Post-Graduate,Salaried,2210829,169307,379474,0.7,240416,0.25,6,52,1,1,1,0,1,1,1,0
6370,49,Male,Graduate,Salaried,1850419,80744,292456,0.69,332054,0.1,4,25,1,1,1,0,1,1,1,0
6371,40,Male,Post-Graduate,Professional,1277689,253553,637119,0.08,2059013,0.58,12,58,1,1,0,0,1,0,0,1
6372,41,Male,Post-Graduate,Professional,914751,483680,78936,0.15,1418068,0.45,16,19,1,0,1,1,0,0,0,1
6373,42,Male,Post-Graduate,Professional,1009244,85961,65574,0.86,2641405,0.24,21,7,1,1,0,1,0,0,1,0
6374,55,Male,Post-Graduate,Business,1598244,300629,410729,0.76,1192366,0.2,2,58,1,0,0,0,1,1,0,0
6375,57,Female,Graduate,Professional,2402443,108059,709431,0.4,1763769,0.56,8,12,0,0,0,0,0,0,0,0
6376,36,Male,Graduate,Salaried,2831561,154254,258703,0.2,464132,0.2,22,46,1,0,0,0,1,1,0,1
6377,63,Female,Post-Graduate,Self-Employed,1986708,212830,464225,0.28,1883980,0.35,6,24,1,0,0,0,1,0,1,0
6378,37,Male,Undergraduate,Self-Employed,1089554,24480,209703,0.64,1687271,0.17,3,50,1,0,1,1,0,1,1,0
6379,36,Male,Graduate,Self-Employed,829164,198032,211772,0.9,2551543,0.6,1,58,1,0,0,0,1,1,0,1
6380,22,Female,Post-Graduate,Professional,1591658,192285,212304,0.6,2391634,0.47,8,39,1,1,0,0,0,0,0,0
6381,24,Male,Graduate,Professional,767876,73094,643111,0.07,2689468,0.36,12,5,1,0,0,0,0,0,1,0
6382,41,Female,Undergraduate,Self-Employed,2454299,186129,562163,0.64,657630,0.46,7,1,1,1,0,1,0,0,0,0
6383,59,Female,Undergraduate,Business,432895,241939,96782,0.9,686841,0.55,28,7,1,1,0,0,1,0,1,1
6384,54,Male,Undergraduate,Business,926665,373251,339305,0.37,597431,0.58,17,48,1,1,1,1,1,0,1,1
6385,50,Male,Post-Graduate,Business,2062140,114513,460110,0.89,717606,0.48,28,26,0,0,1,0,1,0,0,1
6386,26,Female,Post-Graduate,Business,926987,307205,555605,0.65,1843468,0.52,13,24,1,0,0,0,0,1,1,0
6387,37,Female,Undergraduate,Salaried,2632579,355689,680553,0.22,1726504,0.27,24,48,1,1,0,0,1,1,1,0
6388,59,Male,Graduate,Self-Employed,2317255,287933,96300,0.18,44362,0.27,26,17,1,1,0,0,1,0,1,0
6389,45,Female,Graduate,Salaried,843268,130497,402810,0.21,1462253,0.49,18,4,1,0,0,1,0,0,0,0
6390,25,Male,Undergraduate,Professional,717440,371019,94665,0.68,1072576,0.47,27,16,1,0,0,1,0,0,1,0
6391,25,Female,Post-Graduate,Business,2601714,246775,744912,0.58,1677302,0.55,16,36,1,0,0,0,0,0,1,0
6392,40,Male,Graduate,Business,2263954,432323,770648,0.46,219458,0.12,8,5,1,1,0,0,0,0,1,0
6393,36,Female,Graduate,Self-Employed,2649855,36287,501866,0.29,643971,0.43,21,5,0,1,0,0,1,1,0,0
6394,61,Female,Graduate,Business,1037813,287158,293572,0.87,2426135,0.41,24,52,1,1,0,0,1,1,1,0
6395,57,Male,Post-Graduate,Self-Employed,383176,411790,689234,0.24,2692189,0.49,27,43,0,1,0,0,0,1,1,1
6396,60,Female,Undergraduate,Professional,875097,441813,482572,0.31,1743711,0.06,12,46,1,1,0,1,0,1,1,0
6397,29,Female,Post-Graduate,Business,2736917,27467,362961,0.1,2767187,0.5,6,17,1,0,0,0,0,0,1,0
6398,25,Female,Graduate,Business,2513592,446693,567499,0.3,244131,0.23,2,41,1,0,0,1,1,0,0,0
6399,62,Female,Undergraduate,Salaried,2357875,359594,346777,0.88,2028748,0.43,7,21,1,0,1,1,1,0,1,0
6400,22,Female,Post-Graduate,Self-Employed,2682393,195426,360864,0.22,1603843,0.39,27,30,1,0,0,0,1,0,0,1
6401,29,Female,Undergraduate,Self-Employed,1351554,87897,730000,0.23,2177755,0.29,27,49,1,1,0,1,1,1,0,0
6402,63,Female,Graduate,Business,2744869,392262,626145,0.59,1145511,0.46,29,51,1,0,0,0,1,0,0,0
6403,56,Male,Post-Graduate,Salaried,2629541,206037,580053,0.56,2187946,0.58,22,33,0,1,0,1,1,0,0,0
6404,42,Female,Undergraduate,Business,689694,95417,393016,0.21,265202,0.23,4,45,1,0,1,0,0,0,0,0
6405,42,Female,Post-Graduate,Self-Employed,1667524,294024,605049,0.19,263993,0.46,25,23,1,0,1,0,1,0,0,1
6406,42,Male,Graduate,Self-Employed,772760,267266,349886,0.16,2078086,0.22,29,58,1,1,0,1,1,1,0,0
6407,54,Female,Undergraduate,Business,1235652,129618,706743,0.82,2645640,0.52,29,42,0,1,1,0,0,1,0,0
6408,49,Female,Graduate,Professional,2119746,430467,506451,0.64,361749,0.29,20,29,0,0,0,1,0,0,0,0
6409,58,Male,Undergraduate,Business,687344,324690,327602,0.91,1336191,0.3,16,42,1,1,1,1,0,0,1,0
6410,53,Female,Graduate,Salaried,2161006,396227,183507,0.2,619427,0.47,17,39,1,1,1,1,1,1,1,1
6411,38,Female,Graduate,Self-Employed,1510325,387605,209808,0.46,2232261,0.32,29,38,1,0,0,0,0,0,1,0
6412,27,Male,Post-Graduate,Self-Employed,1377677,316160,79992,0.72,2176450,0.2,3,57,1,1,0,0,1,0,1,1
6413,21,Male,Graduate,Business,2897386,430105,542970,0.24,2267936,0.6,27,7,1,0,0,0,0,0,1,0
6414,53,Female,Post-Graduate,Professional,2637727,298123,369710,0.67,43654,0.39,24,37,1,1,0,0,0,1,1,0
6415,21,Female,Graduate,Self-Employed,682299,333660,164358,0.48,2062440,0.4,3,7,1,1,0,0,1,0,1,1
6416,44,Male,Graduate,Business,1879917,58741,728802,0.44,2631606,0.41,14,15,1,1,0,0,1,1,0,0
6417,24,Female,Graduate,Professional,2533894,468251,678220,0.63,2060206,0.54,14,29,1,0,0,1,1,0,0,1
6418,24,Male,Undergraduate,Business,936854,329277,534765,0.47,2348226,0.15,7,10,1,1,0,1,1,1,1,1
6419,38,Male,Post-Graduate,Business,2538505,285504,77763,0.79,448063,0.08,27,20,1,1,0,0,0,1,1,0
6420,47,Male,Undergraduate,Business,2611882,339083,752916,0.89,2662776,0.26,1,58,1,1,1,1,1,1,0,1
6421,63,Female,Post-Graduate,Self-Employed,1401917,308232,773263,0.58,1831953,0.36,15,45,1,1,0,0,1,0,1,1
6422,52,Male,Graduate,Professional,368069,246615,185937,0.32,33026,0.21,14,9,1,1,1,0,1,1,0,1
6423,53,Male,Undergraduate,Salaried,758291,352462,747202,0.75,2605882,0.43,4,6,1,0,0,1,0,0,0,0
6424,48,Male,Post-Graduate,Salaried,1801900,417236,483143,0.2,133491,0.09,4,20,1,1,0,1,1,0,1,0
6425,62,Female,Graduate,Self-Employed,627467,410636,623890,0.14,63165,0.48,25,21,1,1,0,1,0,0,1,0
6426,61,Female,Post-Graduate,Self-Employed,2743634,99059,433871,0.52,2276314,0.44,28,56,1,1,0,1,1,0,1,1
6427,56,Female,Post-Graduate,Business,1058740,305781,776094,0.63,1596223,0.17,11,7,1,1,0,0,0,1,1,0
6428,26,Male,Graduate,Business,2096794,180282,304694,0.8,699336,0.21,1,38,1,0,1,1,0,0,0,0
6429,36,Female,Undergraduate,Professional,1070532,303597,276889,0.91,719440,0.49,11,48,1,1,1,0,0,0,1,0
6430,54,Female,Graduate,Business,2807416,150347,567640,0.84,120891,0.48,12,34,1,1,0,1,0,1,1,1
6431,43,Male,Undergraduate,Professional,1332819,171124,594022,0.94,51304,0.5,15,47,1,1,0,0,0,0,1,1
6432,62,Male,Post-Graduate,Business,751291,237669,314973,0.48,1205673,0.23,29,3,1,1,0,1,1,0,1,0
6433,44,Female,Post-Graduate,Business,402591,174813,314059,0.33,1644286,0.58,25,45,1,1,1,1,1,1,1,0
6434,33,Female,Post-Graduate,Salaried,1363747,434829,89980,0.46,412717,0.44,26,17,1,0,0,0,1,0,0,0
6435,38,Male,Undergraduate,Self-Employed,2701500,363481,59440,0.63,2986627,0.09,24,51,1,1,0,0,1,0,1,1
6436,33,Female,Graduate,Professional,2220802,249370,710179,0.51,855565,0.31,15,43,1,1,0,0,0,1,0,0
6437,57,Male,Undergraduate,Salaried,1130166,58162,123415,0.62,2987484,0.42,26,2,1,1,1,1,0,1,0,0
6438,63,Male,Post-Graduate,Business,2129894,236838,664640,0.85,264458,0.14,22,42,1,1,0,1,0,0,1,0
6439,59,Female,Post-Graduate,Salaried,1296023,304343,572853,0.2,127931,0.55,27,12,1,1,0,0,1,1,1,0
6440,62,Female,Graduate,Professional,2226259,27572,156860,0.16,656917,0.46,4,13,1,0,0,1,0,1,1,0
6441,37,Female,Undergraduate,Self-Employed,1738259,408363,264200,0.5,97385,0.09,27,38,1,0,0,1,0,1,1,0
6442,35,Female,Post-Graduate,Salaried,1019801,275587,407511,0.93,1672884,0.55,6,36,1,1,0,0,1,0,0,1
6443,38,Male,Undergraduate,Professional,869366,251502,381800,0.1,107668,0.27,22,12,1,1,1,0,1,1,1,1
6444,43,Female,Undergraduate,Business,2162786,104521,519309,0.94,313623,0.3,2,27,1,0,0,0,0,1,0,0
6445,50,Female,Graduate,Salaried,1394408,81220,390529,0.92,2255711,0.48,23,26,1,0,0,0,1,0,0,1
6446,54,Female,Graduate,Self-Employed,1061140,285739,267768,0.31,1947673,0.4,9,47,0,1,1,0,1,0,0,1
6447,24,Male,Post-Graduate,Professional,1939107,76857,781235,0.85,2413849,0.29,8,51,1,1,0,0,0,1,1,0
6448,23,Female,Graduate,Self-Employed,1242552,286954,101569,0.06,1779171,0.19,19,40,1,0,1,0,1,1,1,0
6449,27,Female,Undergraduate,Business,1121114,257783,706976,0.46,681900,0.33,8,5,1,1,0,1,0,0,1,0
6450,38,Male,Graduate,Self-Employed,1890353,147812,173915,0.41,2174015,0.37,20,32,1,1,0,0,1,1,1,0
6451,62,Male,Undergraduate,Business,1084646,42712,124447,0.86,669806,0.4,10,36,1,1,0,0,0,0,1,0
6452,27,Male,Post-Graduate,Business,1200126,15468,572316,0.48,2309207,0.38,17,45,1,1,1,0,0,1,1,0
6453,60,Male,Undergraduate,Salaried,2283031,399755,759194,0.43,2432635,0.39,19,38,1,1,0,1,0,0,0,0
6454,26,Male,Graduate,Business,2635199,139468,337693,0.63,1028517,0.31,1,52,1,1,0,1,0,0,1,1
6455,42,Female,Graduate,Self-Employed,529355,351198,646649,0.39,1467272,0.36,21,16,1,1,1,1,0,1,0,1
6456,21,Male,Post-Graduate,Salaried,2818301,284848,330374,0.53,1544917,0.21,26,10,1,0,0,0,0,0,0,1
6457,24,Male,Graduate,Business,1776373,75974,624906,0.91,2495927,0.14,15,58,1,0,0,0,1,1,0,1
6458,63,Male,Post-Graduate,Professional,2122352,75700,541607,0.23,1854591,0.38,11,37,0,1,1,0,0,0,0,0
6459,49,Male,Post-Graduate,Professional,2157961,408894,656132,0.46,2656549,0.08,25,15,1,0,0,0,1,0,0,0
6460,41,Male,Graduate,Business,1766494,139443,488024,0.06,806214,0.09,7,11,1,0,0,1,0,1,0,1
6461,46,Male,Undergraduate,Salaried,1616998,337026,533821,0.81,2935587,0.19,16,52,1,1,0,1,0,0,1,1
6462,34,Male,Post-Graduate,Salaried,1524214,198059,165933,0.13,623737,0.16,3,9,1,0,0,0,0,1,0,0
6463,29,Male,Undergraduate,Salaried,2456874,177177,334644,0.14,339466,0.26,23,18,1,0,1,0,1,0,1,0
6464,32,Female,Graduate,Self-Employed,580180,373798,393554,0.84,2376063,0.25,12,33,1,1,1,0,1,1,1,0
6465,62,Female,Undergraduate,Professional,2537700,158443,190405,0.42,2766270,0.11,24,55,1,0,0,0,1,0,1,1
6466,26,Female,Undergraduate,Business,1943718,307441,116513,0.67,2712518,0.19,16,9,1,1,1,0,1,0,1,0
6467,40,Male,Undergraduate,Business,394805,227604,207882,0.82,1964225,0.05,20,41,1,0,1,0,1,1,0,0
6468,44,Male,Undergraduate,Professional,2828995,300897,730477,0.39,2257737,0.24,19,15,1,1,0,0,0,0,1,1
6469,47,Male,Graduate,Self-Employed,2552978,382854,122258,0.29,2160208,0.49,2,36,1,1,1,1,0,0,0,0
6470,58,Female,Graduate,Salaried,1846689,95765,262278,0.2,631402,0.2,8,36,1,1,0,1,0,0,0,0
6471,28,Male,Undergraduate,Professional,1156878,408972,325361,0.6,2278395,0.4,19,1,1,0,0,0,1,0,0,1
6472,21,Male,Graduate,Business,492233,444089,305354,0.28,485281,0.1,23,28,1,1,0,0,1,0,1,0
6473,44,Male,Graduate,Self-Employed,598166,70630,484986,0.62,278733,0.06,11,33,1,0,0,0,1,1,0,0
6474,27,Female,Post-Graduate,Business,1280761,165675,660715,0.34,615038,0.32,27,1,1,1,1,0,0,1,0,0
6475,39,Female,Graduate,Salaried,1138007,249592,545012,0.36,802879,0.3,11,54,1,1,1,0,1,1,0,1
6476,42,Male,Undergraduate,Professional,1440438,164380,95272,0.27,912400,0.16,2,59,1,1,0,0,1,0,0,0
6477,55,Female,Graduate,Salaried,1520353,112897,133053,0.43,1068136,0.21,5,6,1,1,0,0,0,1,1,0
6478,50,Male,Graduate,Self-Employed,2975469,303400,458434,0.2,2039223,0.07,5,11,1,0,1,1,0,1,0,0
6479,49,Male,Graduate,Professional,1745969,327958,87633,0.34,2600792,0.49,25,48,1,1,1,1,0,1,0,0
6480,42,Female,Graduate,Salaried,2954392,305105,233224,0.75,472751,0.22,24,27,1,1,0,0,1,0,0,1
6481,31,Female,Post-Graduate,Salaried,1581085,493919,483650,0.24,2101475,0.17,24,5,1,1,0,1,1,1,0,0
6482,40,Female,Undergraduate,Salaried,2074450,192713,224776,0.9,611005,0.49,10,10,1,0,0,0,1,1,0,0
6483,49,Female,Undergraduate,Self-Employed,2607533,167505,521569,0.49,790455,0.07,2,28,1,1,0,0,1,1,1,0
6484,61,Male,Graduate,Salaried,1737725,39731,385045,0.15,1589642,0.21,15,16,1,0,1,0,0,0,0,0
6485,62,Male,Graduate,Business,954247,16401,373066,0.9,917395,0.19,18,43,1,1,0,0,0,1,1,0
6486,54,Female,Post-Graduate,Professional,1370372,132992,679224,0.46,198467,0.19,12,26,1,0,0,0,1,1,0,0
6487,21,Female,Graduate,Professional,481420,396341,674666,0.55,137513,0.06,10,50,1,1,0,0,1,1,0,0
6488,51,Male,Post-Graduate,Salaried,639557,110041,568139,0.22,2971048,0.56,7,54,1,1,0,1,0,0,0,0
6489,50,Male,Undergraduate,Self-Employed,2910303,159517,624581,0.35,2734781,0.53,15,28,0,1,1,0,1,1,1,0
6490,38,Male,Undergraduate,Business,1043451,478634,529735,0.68,2095627,0.28,15,14,1,1,1,0,0,0,1,0
6491,37,Male,Post-Graduate,Business,849546,333156,105272,0.16,7747,0.29,12,13,1,1,0,0,0,0,0,1
6492,58,Female,Undergraduate,Professional,2671002,475035,566247,0.56,946728,0.34,29,1,1,1,1,1,1,1,0,0
6493,34,Female,Graduate,Professional,1150756,167042,251440,0.67,1971597,0.31,29,35,1,1,0,1,0,0,0,1
6494,43,Female,Graduate,Business,2157323,203962,330213,0.05,2766083,0.48,20,15,1,1,0,1,0,1,1,0
6495,45,Male,Post-Graduate,Professional,834640,414576,145447,0.8,96381,0.32,15,29,1,0,0,0,0,0,0,1
6496,35,Male,Undergraduate,Salaried,334497,259319,261774,0.1,1415393,0.15,3,31,0,0,0,0,1,1,1,0
6497,42,Female,Undergraduate,Business,1685865,195685,430323,0.27,1584013,0.11,16,12,1,1,1,0,1,1,0,0
6498,23,Female,Post-Graduate,Professional,1000334,336501,673963,0.92,2516232,0.56,29,5,1,1,1,0,1,1,0,0
6499,39,Female,Post-Graduate,Salaried,2948668,42235,112289,0.12,695187,0.08,19,48,1,1,0,1,1,0,0,0
6500,64,Male,Undergraduate,Salaried,1868472,353539,339321,0.79,2435932,0.54,7,46,1,0,0,1,0,0,1,0
6501,54,Female,Post-Graduate,Business,2652114,476351,289264,0.64,2643664,0.43,17,32,1,1,0,1,0,1,1,1
